feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB3730	group	R	0.474667736291215	0.542391180754654	48	5	0.402028714771409	0.513388781304334
GGB49418	week	day8	-0.205068850059076	0.241683982320581	48	4	0.402272701398294	0.513481195641508
Colidextribacter	week	day4	-0.761334757608891	0.899129442472793	48	9	0.403235391493072	0.514271223933193
Dakarella	week	day4	0.986443183476889	1.16456770238698	48	8	0.403070507217171	0.514271223933193
Fusicatenibacter	group	R	2.87300080386456	3.29655150999935	48	37	0.403910119473838	0.514700222819837
Murimonas	week	day8	-0.488165082927354	0.577362424776204	48	6	0.403915816571182	0.514700222819837
GGB45596	group	R	0.82320722089724	0.94578434288884	48	5	0.404493494269257	0.515216915646495
GGB31234	group	R	0.397894821369348	0.458355551166822	48	3	0.405693980154821	0.516526122818393
GGB4739	group	R	0.157488233215661	0.182070523614299	48	2	0.407317770563281	0.51816147784387
GGB9266	group	R	0.157499609650664	0.182086502391636	48	2	0.40732479809117	0.51816147784387
GGB9299	group	R	0.160275936885756	0.18598842991445	48	2	0.409012670876319	0.520087510098575
GGB2970	group	R	0.262106106852757	0.306139623641671	48	5	0.411951914154443	0.52326033547348
GGB2977	week	day4	-0.633982244588946	0.762718729626713	48	6	0.411827071838992	0.52326033547348
Salmonella	week	day8	-0.240477619289962	0.29030042427345	48	3	0.412032536890213	0.52326033547348
GGB6006	group	R	0.166012666274014	0.194067076032883	48	2	0.412334721613728	0.523421929176187
Candidatus_Nanosynsacchari	group	R	0.521563088462855	0.610048449901199	48	7	0.412591276977635	0.52347636786742
GGB4632	group	R	-0.0695634393835323	0.0813897312606962	48	2	0.412727523997074	0.52347636786742
GGB36599	week	day12	-0.441981729014714	0.533317829866201	48	3	0.413205846614449	0.523860971640013
Porphyromonas	group	R	0.172757462906974	0.203589480443498	48	2	0.415977307621579	0.527151251335775
Tyzzerella	group	R	0.173303415031544	0.204361303384994	48	2	0.416260501851838	0.527286799974894
GGB38987	week	day4	-0.464277676292687	0.565042321513654	48	4	0.417162521798309	0.527901570458901
GGB45432	week	day4	-0.955172341186088	1.16276240192894	48	21	0.417275138414205	0.527901570458901
Massilimicrobiota	group	R	-0.278931838457532	0.340439019726657	48	4	0.417116456480139	0.527901570458901
GGB6123	group	R	0.177008486118666	0.209603043045558	48	2	0.418138746105195	0.528547160264784
GGB9115	group	R	0.176842596317675	0.209368212790995	48	2	0.418056243063544	0.528547160264784
Latilactobacillus	group	R	-1.27437195802122	1.51569400361976	48	13	0.420118243706581	0.530825078196829
GGB35068	group	R	0.257118512783734	0.306105891571472	48	3	0.420555918127663	0.530929665416864
GGB9209	group	R	0.181889656540026	0.216518196310841	48	2	0.420502182280539	0.530929665416864
Mobiluncus	group	R	0.18280205396613	0.217811918653547	48	2	0.420930597504513	0.531178552397091
GGB1456	group	R	0.18341924656844	0.218687252163746	48	2	0.421218088825335	0.531317252009023
Ellagibacter	group	R	2.86896786804758	3.42748446236622	48	22	0.422118771970027	0.532228978396258
Jutongia	group	R	0.186264738619174	0.222724830303003	48	2	0.422519906087787	0.532510344993538
Anaeroglobus	group	R	-0.891103784933267	1.07038765605016	48	12	0.424559053838303	0.534405001718217
GGB52930	group	R	0.190173173535117	0.228275660304353	48	2	0.424246935162676	0.534405001718217
GGB74703	group	R	0.19080569066612	0.229174493767039	48	2	0.424520012503581	0.534405001718217
Anaerovibrio	week	day8	0.254271596392145	0.314671623921447	48	4	0.424846556595518	0.534542008971316
Mogibacterium	group	R	0.686109802968649	0.858524871786189	48	6	0.428582669855576	0.538789642104153
Simiaoa	group	R	-0.842288184922392	1.02076677625718	48	16	0.428529883738042	0.538789642104153
GGB5980	group	R	0.203264256851539	0.246905267528916	48	2	0.429562391719643	0.539187878973526
GGB9110	group	R	0.203416501965141	0.247122229229447	48	2	0.429620288593879	0.539187878973526
GGB9263	group	R	0.203067798294024	0.246625307690885	48	2	0.429487556232686	0.539187878973526
GGB9453	group	R	0.746396576469931	0.905838517404657	48	7	0.429163062732449	0.539187878973526
GGB4689	group	R	0.206804202264234	0.251951626006788	48	2	0.43088700203086	0.540550905692383
Citrobacter	week	day12	-0.264215039498758	0.332075938024234	48	8	0.43192378198644	0.541624457545444
GGB3818	week	day8	0.0833333333333505	0.104892949518922	48	2	0.43260382032973	0.54224994990639
GGB9412	group	R	0.214055482815033	0.262298780511231	48	2	0.433466119522337	0.543103278731504
GGB9082	group	R	0.215417847427838	0.264244212832703	48	2	0.43393161945726	0.543458939060746
GGB9770	group	R	0.628056545457395	0.771244145540115	48	6	0.434412806429389	0.543833940099052
GGB1331	week	day8	-0.121022764679136	0.153027836844855	48	4	0.434676115861728	0.543935984382389
GGB4277	group	R	0.853741347708596	1.05111050674509	48	5	0.435569540481388	0.544826114180733
GGB9083	group	R	0.22629956208032	0.279797602177729	48	2	0.437450998123301	0.546950850975728
GGB9694	group	R	0.226992828690071	0.280789313177933	48	2	0.437663895534653	0.546988460918831
GGB9081	group	R	0.228128866392781	0.282414601413358	48	2	0.438009991116497	0.54719243984157
GGB9532	group	R	0.228810252965245	0.283389552821956	48	2	0.438215940222719	0.547221240879121
GGB3627	group	R	-0.156364885998723	0.194158679309433	48	3	0.439350050661753	0.54778673923962
GGB9224	group	R	0.232677322563422	0.288924291116356	48	2	0.439362063525328	0.54778673923962
GGB9291	group	R	0.23344194058498	0.290018966301226	48	2	0.439584211535537	0.54778673923962
GGB9646	group	R	0.235274450641729	0.292035095585529	48	7	0.439188696267984	0.54778673923962
Pseudomonas	week	day8	-0.222783372115689	0.285509127926907	48	3	0.439487463701706	0.54778673923962
GGB6565	week	day8	-0.617557996007811	0.789687824979185	48	3	0.439773523133136	0.547794496758677
Bacteroides	group	R	-1.8107434945921	2.25287671502791	48	48	0.440230458460354	0.548135468877811
Cryptobacterium	week	day4	-0.398144760433588	0.511213515860571	48	3	0.441633379794116	0.54927466809345
GGB3444	group	R	0.256646207133594	0.320155337437057	48	6	0.441399085173943	0.54927466809345
GGB9627	week	day8	-0.438006589664568	0.562473679025322	48	10	0.441696140184773	0.54927466809345
GGB3722	group	R	0.244732011157462	0.306193709792735	48	2	0.442703394525619	0.550298527802514
GGB3278	group	R	0.249084714852862	0.312436400593607	48	2	0.443830396440931	0.551470326474778
GGB9769	group	R	0.259588162578049	0.327507324727438	48	2	0.446394588171114	0.554426155171429
GGB9619	week	day12	0.58883947568505	0.765146152592036	48	29	0.447024310153997	0.554977898747203
Phocaeicola	week	day12	-0.56954151374482	0.741760422886489	48	47	0.448051318999362	0.556022209226914
Cuneatibacter	group	R	1.08949308752562	1.38237821795257	48	25	0.448899965303343	0.55661363289996
GGB9537	group	R	0.27056910883601	0.343275491291789	48	2	0.448861853110526	0.55661363289996
GGB4603	group	R	0.274837440245303	0.349409040111095	48	2	0.449767356592629	0.557458132114808
GGB9301	group	R	0.285674883699503	0.36498979768404	48	2	0.451944066993045	0.559924078030307
GGB12798	group	R	0.291310252965206	0.373095770971498	48	2	0.453011418208973	0.56101414043098
GGB4456	group	R	0.295995371755271	0.379836859618556	48	2	0.453867566302245	0.561841852865667
GGB45497	group	R	-0.227506207687992	0.292241418913975	48	4	0.454308080595519	0.562154581117367
GGB9109	group	R	0.308974002568596	0.398519384467117	48	2	0.456102305576687	0.564141421366451
GGB33469	group	R	0.401340479135905	0.51827634600155	48	7	0.456627066092387	0.564557099896042
GGB9061	group	R	-0.0579801067832022	0.075057887754145	48	2	0.457703282608731	0.565653953558581
Colidextribacter	group	R	1.42274901804555	1.85188643352858	48	9	0.460084608362841	0.567987514294903
Pseudoramibacter	week	day4	1.01269854551182	1.35465620351701	48	36	0.460014595233085	0.567987514294903
Qiania	week	day12	-0.0833333333333238	0.111556762787177	48	2	0.460350842969633	0.567987514294903
Qiania	week	day8	-0.0833333333333238	0.111556762787177	48	2	0.460350842969358	0.567987514294903
GGB4569	group	R	0.182479529315973	0.237842691803134	48	3	0.460676578344815	0.568155120530785
GGB1629	group	R	0.34575266414045	0.451518392225819	48	2	0.461513745691292	0.568953080802779
Abiotrophia	group	R	0.031249999999969	0.0452855517759689	48	1	0.505851826509522	0.570177856452222
Allisonella	group	R	-1.57524149754815	2.06618433887001	48	8	0.463429692552153	0.570177856452222
Amedibacillus	group	R	0.0312500000000018	0.0452855517835776	48	1	0.505851826809028	0.570177856452222
Anaeroglobus	week	day4	0.591196056019087	0.797668712944343	48	12	0.463841371797404	0.570177856452222
Anaerovibrio	group	R	0.571357324421561	0.827975426908721	48	4	0.505851829933755	0.570177856452222
Atopobium	group	R	0.0312500000000065	0.0452855517789068	48	1	0.505851826656587	0.570177856452222
Bacilliculturomica	group	R	0.0312500000000096	0.0452855517857227	48	1	0.505851826785181	0.570177856452222
Bariatricus	group	R	0.161560156295104	0.23412290923703	48	2	0.505851828653849	0.570177856452222
Berryella	group	R	0.0312499999999794	0.0452855517759577	48	1	0.505851826997838	0.570177856452222
Brevibacterium	group	R	0.0312499999999753	0.0452855517859524	48	1	0.505851826671458	0.570177856452222
Bulleidia	group	R	0.0312500000000258	0.0452855517869855	48	1	0.505851826385185	0.570177856452222
Burkholderiaceae_unclassified	group	R	0.03125	0.0452855517862369	48	1	0.505851826752319	0.570177856452222
Cloacibacillus	group	R	0.278214922909437	0.403171726182613	48	2	0.50585182833177	0.570177856452222
Colibacter	group	R	0.0312499999999985	0.0452855517832633	48	1	0.505851826763787	0.570177856452222
Companilactobacillus	group	R	0.0312500000000184	0.045285551779878	48	1	0.505851826842272	0.570177856452222
Coriobacteriaceae_unclassified	group	R	0.113255671252724	0.164123061167648	48	2	0.505851831581741	0.570177856452222
Dorea	group	R	0.505242859266016	0.687355849193647	48	48	0.4791909448482	0.570177856452222
Drancourtella	group	R	0.0312500000000028	0.0452855517814359	48	1	0.505851826878704	0.570177856452222
Eggerthia	group	R	0.0312500000000024	0.045285551774673	48	1	0.505851826869598	0.570177856452222
Enorma	group	R	0.0312500000000114	0.0452855517848369	48	1	0.505851826902509	0.570177856452222
Enterobacter	group	R	0.0312500000000137	0.0452855517824905	48	1	0.505851826571784	0.570177856452222
Faecalibacillus	week	day4	-0.589582465975363	0.854190828731752	48	23	0.494879835964932	0.570177856452222
Faecalicoccus	group	R	0.0312499999999762	0.0452855517850319	48	1	0.505851826705813	0.570177856452222
GGB1093	group	R	0.0312499999999935	0.0452855517816517	48	1	0.505851826682569	0.570177856452222
GGB1215	group	R	0.0312499999999646	0.0452855517752305	48	1	0.505851826432116	0.570177856452222
GGB12693	group	R	0.424231669218461	0.61477009475776	48	3	0.505851828681067	0.570177856452222
GGB12788	group	R	0.0312499999999948	0.0452855517897608	48	1	0.50585182659346	0.570177856452222
GGB12794	group	R	0.0312499999999894	0.045285551784697	48	1	0.505851826768315	0.570177856452222
GGB1331	group	R	0.338041058974188	0.489868055649908	48	4	0.505851848838037	0.570177856452222
GGB13493	group	R	0.173075059344652	0.230817426811574	48	3	0.470626850571002	0.570177856452222
GGB13818	group	R	0.0312500000000239	0.045285551784265	48	1	0.505851826465121	0.570177856452222
GGB1425	group	R	0.0312499999999981	0.0452855517815597	48	1	0.505851826765991	0.570177856452222
GGB1455	group	R	0.0312499999999953	0.0452855517856213	48	1	0.505851826582196	0.570177856452222
GGB1497	group	R	0.0312500000000059	0.0452855517827102	48	1	0.505851826636604	0.570177856452222
GGB1505	group	R	0.0312499999999936	0.0452855517820414	48	1	0.50585182677216	0.570177856452222
GGB1538	group	R	0.0312499999999961	0.0452855517844316	48	1	0.505851826367975	0.570177856452222
GGB1568	group	R	0.0312499999999997	0.0452855517772952	48	1	0.505851826755628	0.570177856452222
GGB1582	group	R	0.031250000000023	0.0452855517819497	48	1	0.50585182688061	0.570177856452222
GGB1690	group	R	0.0312500000000058	0.0452855517827241	48	1	0.505851826631825	0.570177856452222
GGB28319	group	R	0.0312500000000017	0.045285551777241	48	1	0.505851826843814	0.570177856452222
GGB2958	group	R	0.0312500000000071	0.0452855517887861	48	1	0.505851827048669	0.570177856452222
GGB2996	group	R	0.0312500000000005	0.0452855517826707	48	1	0.505851826826554	0.570177856452222
GGB3003	group	R	0.0312500000000063	0.0452855517830542	48	1	0.505851826656508	0.570177856452222
GGB3032	group	R	0.0312499999999956	0.0452855517805373	48	1	0.505851826784745	0.570177856452222
GGB3118	group	R	-0.361017694542589	0.491024782908655	48	3	0.479085904472054	0.570177856452222
GGB3124	group	R	0.0312499999999984	0.0452855517763104	48	1	0.505851826719835	0.570177856452222
GGB3126	group	R	0.0312499999999967	0.0452855517777306	48	1	0.505851826878245	0.570177856452222
GGB3160	group	R	0.0312500000000054	0.0452855517824042	48	1	0.505851826924881	0.570177856452222
GGB3213	group	R	0.0312499999999951	0.045285551784631	48	1	0.505851826647598	0.570177856452222
GGB32387	group	R	0.0312499999999865	0.0452855517784507	48	1	0.505851826605511	0.570177856452222
GGB3286	group	R	0.0312500000000271	0.0452855517814354	48	1	0.505851826354043	0.570177856452222
GGB3287	group	R	0.031250000000009	0.0452855517788771	48	1	0.505851826853674	0.570177856452222
GGB3289	group	R	0.0312499999999958	0.0452855517851813	48	1	0.505851826837401	0.570177856452222
GGB32900	group	R	0.0312499999999941	0.0452855517929886	48	1	0.505851826650766	0.570177856452222
GGB3303	group	R	0.308511005528265	0.447074920837196	48	2	0.505851828295578	0.570177856452222
GGB3305	group	R	0.0312500000000005	0.0452855517829701	48	1	0.505851826627062	0.570177856452222
GGB3325	group	R	0.0312500000000009	0.04528555178045	48	1	0.505851826708011	0.570177856452222
GGB33544	group	R	0.0312500000000068	0.0452855517838247	48	1	0.505851826771146	0.570177856452222
GGB34228	group	R	1.42277088775914	1.86566347826333	48	9	0.463305948863771	0.570177856452222
GGB3449	group	R	0.0312500000000013	0.0452855517853026	48	1	0.505851827011503	0.570177856452222
GGB3475	group	R	0.031250000000004	0.0452855517864803	48	1	0.505851827099051	0.570177856452222
GGB3490	group	R	0.0312500000000005	0.0452855517858203	48	1	0.505851826749717	0.570177856452222
GGB3519	group	R	0.346636863134363	0.502324537504518	48	2	0.505851828372655	0.570177856452222
GGB3548	group	R	0.0312500000000098	0.0452855517850094	48	1	0.505851826637173	0.570177856452222
GGB35597	group	R	0.0312499999999953	0.0452855517788865	48	1	0.505851826900405	0.570177856452222
GGB3569	group	R	0.0312499999999984	0.0452855517854519	48	1	0.505851826575658	0.570177856452222
GGB3576	group	R	0.152230619812267	0.220603131247534	48	2	0.505851838345204	0.570177856452222
GGB3585	group	R	0.0312499999999892	0.0452855517763582	48	1	0.505851826728972	0.570177856452222
GGB3602	group	R	0.181716076207915	0.263331613419893	48	3	0.5058518308593	0.570177856452222
GGB3616	group	R	0.0312500000000101	0.045285551783401	48	1	0.505851826698486	0.570177856452222
GGB3617	group	R	0.0312500000000051	0.0452855517838937	48	1	0.505851827074099	0.570177856452222
GGB36267	group	R	0.0312500000000017	0.0452855517789834	48	1	0.50585182663258	0.570177856452222
GGB3637	group	R	0.0312499999999912	0.0452855517801771	48	1	0.50585182680828	0.570177856452222
GGB36599	week	day8	-0.358648395681381	0.533317829866201	48	3	0.50595662061519	0.570177856452222
GGB3678	group	R	0.0312500000000037	0.0452855517802493	48	1	0.505851826596848	0.570177856452222
GGB3816	group	R	0.0312500000000033	0.0452855517791943	48	1	0.505851826481869	0.570177856452222
GGB3817	group	R	0.378364543667163	0.54830233506996	48	4	0.505851845501053	0.570177856452222
GGB3818	group	R	0.0888514761935594	0.128758021708096	48	2	0.505851828977365	0.570177856452222
GGB38239	group	R	0.306659012684219	0.444391146918877	48	4	0.505851847623342	0.570177856452222
GGB3892	group	R	0.031249999999997	0.0452855517808804	48	1	0.505851826741671	0.570177856452222
GGB40351	group	R	0.616075967301202	0.892778897248163	48	4	0.505851829920828	0.570177856452222
GGB41366	group	R	0.0312499999999997	0.0452855517830075	48	1	0.505851826633755	0.570177856452222
GGB41458	group	R	0.0312499999999951	0.0452855517806584	48	1	0.505851826632767	0.570177856452222
GGB41473	group	R	0.0312499999999917	0.0452855517872932	48	1	0.505851826691071	0.570177856452222
GGB4263	group	R	0.0312500000000138	0.0452855517809551	48	1	0.505851826740881	0.570177856452222
GGB4266	group	R	0.155830124341158	0.225819310267182	48	4	0.505851841332752	0.570177856452222
GGB44201	group	R	0.0312499999999873	0.0452855517848561	48	1	0.505851826645966	0.570177856452222
GGB4535	group	R	0.0312499999999818	0.0452855517789521	48	1	0.505851826755771	0.570177856452222
GGB45461	group	R	0.0312499999999982	0.0452855517893349	48	1	0.505851826845281	0.570177856452222
GGB4549	group	R	0.0312500000000033	0.0452855517844504	48	1	0.505851826799607	0.570177856452222
GGB4550	group	R	0.0312500000000075	0.0452855517813016	48	1	0.505851826704451	0.570177856452222
GGB45503	group	R	0.0312500000000126	0.0452855517821087	48	1	0.505851826644029	0.570177856452222
GGB4558	group	R	0.501693135393162	0.727022422889545	48	2	0.505851828194595	0.570177856452222
GGB4566	group	R	-0.409078712724105	0.571251513005001	48	5	0.490307954752319	0.570177856452222
GGB4567	group	R	0.031250000000001	0.0452855517784183	48	1	0.505851826669082	0.570177856452222
GGB4571	group	R	0.0312500000000099	0.0452855517808658	48	1	0.505851826554874	0.570177856452222
GGB4580	group	R	0.454654871247091	0.608754857650361	48	3	0.472342483192619	0.570177856452222
GGB4584	group	R	0.0312500000000022	0.0452855517822328	48	1	0.505851826777073	0.570177856452222
GGB4585	group	R	0.0312499999999997	0.0452855517821234	48	1	0.505851826596033	0.570177856452222
GGB4591	group	R	0.0312499999999974	0.0452855517795543	48	1	0.505851826786895	0.570177856452222
GGB4642	group	R	0.0312500000000143	0.0452855517771655	48	1	0.505851826599106	0.570177856452222
GGB4644	group	R	0.031249999999999	0.0452855517834722	48	1	0.505851826756224	0.570177856452222
GGB4652	group	R	0.0312500000000191	0.0452855517838065	48	1	0.505851826655583	0.570177856452222
GGB4657	group	R	0.0312499999999916	0.0452855517819975	48	1	0.505851826750842	0.570177856452222
GGB4664	group	R	0.0312500000000136	0.045285551782072	48	1	0.505851826712805	0.570177856452222
GGB4674	group	R	0.0312499999999723	0.0452855517862962	48	1	0.505851826802109	0.570177856452222
GGB4676	group	R	0.0312500000000266	0.0452855517831651	48	1	0.505851826703974	0.570177856452222
GGB4681	group	R	0.0312500000000062	0.0452855517829764	48	1	0.505851826487766	0.570177856452222
GGB4700	group	R	0.0312500000000036	0.0452855517844467	48	1	0.505851826718463	0.570177856452222
GGB4713	group	R	0.0312499999999946	0.0452855517822314	48	1	0.505851826912387	0.570177856452222
GGB47148	group	R	0.0312499999999985	0.0452855517811971	48	1	0.505851826741855	0.570177856452222
GGB4754	group	R	0.0312500000000003	0.0452855517894544	48	1	0.505851826876064	0.570177856452222
GGB4769	group	R	0.0312500000000066	0.0452855517849524	48	1	0.505851826757518	0.570177856452222
GGB48169	group	R	0.0312500000000027	0.0452855517815152	48	1	0.505851826377622	0.570177856452222
GGB51139	group	R	0.0312499999999887	0.0452855517804619	48	1	0.505851826747937	0.570177856452222
GGB51884	group	R	0.03125	0.0452855517840604	48	1	0.505851826713562	0.570177856452222
GGB52283	group	R	0.0312499999999997	0.0452855517795128	48	1	0.505851826728507	0.570177856452222
GGB58067	group	R	0.0312499999999984	0.0452855517821102	48	1	0.50585182675625	0.570177856452222
GGB58071	group	R	0.733451730363228	1.06287253810663	48	4	0.505851829941357	0.570177856452222
GGB5979	group	R	0.0312500000000195	0.0452855517854667	48	1	0.505851826660968	0.570177856452222
GGB5997	group	R	0.0312500000000034	0.0452855517874584	48	1	0.505851826613069	0.570177856452222
GGB6002	group	R	0.031250000000018	0.0452855517815003	48	1	0.505851826860111	0.570177856452222
GGB6012	group	R	0.0312500000000107	0.0452855517852269	48	1	0.505851826659529	0.570177856452222
GGB6020	group	R	0.0312500000000029	0.0452855517882391	48	1	0.505851826735154	0.570177856452222
GGB6126	group	R	0.03125	0.0452855517831785	48	1	0.505851826636639	0.570177856452222
GGB6133	group	R	0.0312499999999975	0.0452855517838039	48	1	0.505851826798937	0.570177856452222
GGB6522	group	R	0.0312499999999986	0.045285551781404	48	1	0.505851826890219	0.570177856452222
GGB6544	group	R	0.0312499999999912	0.04528555178481	48	1	0.505851826628629	0.570177856452222
GGB6565	group	R	0.739122768772549	1.07109065247949	48	3	0.505851829474269	0.570177856452222
GGB6566	group	R	0.0312500000000019	0.0452855517799169	48	1	0.505851826543076	0.570177856452222
GGB6580	group	R	0.680426776081062	0.986032078970679	48	4	0.505851829961474	0.570177856452222
GGB6584	group	R	0.0312499999999998	0.0452855517833027	48	1	0.50585182698424	0.570177856452222
GGB6600	group	R	0.0312499999999993	0.0452855517818228	48	1	0.50585182666514	0.570177856452222
GGB6609	group	R	0.031249999999999	0.0452855517860699	48	1	0.505851826672097	0.570177856452222
GGB6610	group	R	0.0312500000000275	0.0452855517825807	48	1	0.505851826672903	0.570177856452222
GGB6648	group	R	0.0312499999999907	0.045285551779567	48	1	0.505851826715154	0.570177856452222
GGB71575	group	R	0.0312499999999854	0.045285551785426	48	1	0.50585182669002	0.570177856452222
GGB71580	group	R	0.0312499999999892	0.0452855517833933	48	1	0.505851826856434	0.570177856452222
GGB73496	group	R	0.0312500000000015	0.0452855517850309	48	1	0.505851826728319	0.570177856452222
GGB74511	group	R	0.469362698130724	0.680171188042257	48	4	0.505851841556018	0.570177856452222
GGB74665	group	R	0.0312499999999941	0.0452855517831727	48	1	0.505851826622527	0.570177856452222
GGB781	group	R	0.417266418563262	0.604676481871645	48	2	0.505851824793474	0.570177856452222
GGB79097	group	R	0.216963497778667	0.314409984285424	48	3	0.505851836802768	0.570177856452222
GGB8965	group	R	0.0312499999999926	0.0452855517842507	48	1	0.505851826759542	0.570177856452222
GGB9047	group	R	0.03125	0.0452855517837258	48	1	0.505851826763762	0.570177856452222
GGB9051	group	R	0.031249999999985	0.045285551780365	48	1	0.505851826700672	0.570177856452222
GGB9054	group	R	0.0312499999999999	0.0452855517831487	48	1	0.505851826740966	0.570177856452222
GGB9065	group	R	0.0312500000000034	0.0452855517818377	48	1	0.505851826703899	0.570177856452222
GGB9067	group	R	0.0312499999999834	0.045285551780988	48	1	0.505851826956689	0.570177856452222
GGB9071	group	R	0.0312500000000013	0.0452855517839235	48	1	0.50585182656839	0.570177856452222
GGB9072	group	R	0.0312499999999941	0.0452855517804929	48	1	0.505851826617632	0.570177856452222
GGB9073	group	R	0.0312499999999971	0.0452855517829091	48	1	0.505851826878343	0.570177856452222
GGB9089	group	R	0.0312499999999995	0.0452855517827751	48	1	0.505851826590348	0.570177856452222
GGB9091	group	R	0.0312500000000013	0.0452855517845543	48	1	0.505851826701268	0.570177856452222
GGB9094	group	R	0.0312500000000099	0.0452855517791264	48	1	0.505851826617109	0.570177856452222
GGB9101	group	R	0.0312499999999797	0.0452855517820127	48	1	0.505851826868514	0.570177856452222
GGB9112	group	R	0.0312500000000037	0.0452855517812139	48	1	0.505851826603628	0.570177856452222
GGB9117	group	R	0.0312500000000092	0.0452855517791525	48	1	0.505851826708614	0.570177856452222
GGB9161	group	R	0.0312500000000139	0.0452855517827411	48	1	0.505851826828892	0.570177856452222
GGB9225	group	R	0.0312500000000021	0.0452855517865399	48	1	0.50585182669753	0.570177856452222
GGB9238	group	R	0.0312500000000023	0.0452855517880864	48	1	0.505851826945575	0.570177856452222
GGB9239	group	R	0.0312500000000087	0.0452855517839268	48	1	0.50585182693122	0.570177856452222
GGB9243	group	R	0.0312500000000019	0.0452855517831996	48	1	0.505851826792192	0.570177856452222
GGB9253	group	R	0.0312499999999951	0.0452855517830262	48	1	0.505851826491845	0.570177856452222
GGB9261	group	R	0.0312499999999904	0.0452855517801813	48	1	0.505851826615975	0.570177856452222
GGB9267	group	R	0.0312500000000022	0.0452855517770102	48	1	0.505851826523791	0.570177856452222
GGB9271	group	R	0.031249999999999	0.0452855517822715	48	1	0.505851826737873	0.570177856452222
GGB9279	group	R	0.0312500000000016	0.0452855517825709	48	1	0.505851826749536	0.570177856452222
GGB9287	group	R	0.0312499999999934	0.045285551785488	48	1	0.505851826887694	0.570177856452222
GGB9297	group	R	0.0312500000000062	0.0452855517841277	48	1	0.505851826754956	0.570177856452222
GGB9303	group	R	0.0312500000000018	0.0452855517843889	48	1	0.505851826751909	0.570177856452222
GGB9333	group	R	0.55451760906844	0.803572362540079	48	4	0.505851830858948	0.570177856452222
GGB9348	group	R	0.031249999999996	0.0452855517789694	48	1	0.505851826594567	0.570177856452222
GGB9359	group	R	0.0312500000000297	0.0452855517847848	48	1	0.50585182701799	0.570177856452222
GGB9361	group	R	0.0312500000000014	0.0452855517814771	48	1	0.505851826839546	0.570177856452222
GGB9380	group	R	0.330047800601376	0.478284709321749	48	3	0.505851835291578	0.570177856452222
GGB9411	group	R	0.0312499999999817	0.0452855517881932	48	1	0.505851826874549	0.570177856452222
GGB9454	group	R	0.0312500000000004	0.0452855517919825	48	1	0.505851826594087	0.570177856452222
GGB9464	group	R	0.823299235233823	1.14219879934582	48	4	0.487539462676097	0.570177856452222
GGB9480	group	R	0.0312499999999764	0.0452855517749074	48	1	0.505851826544846	0.570177856452222
GGB9502	group	R	-0.328086754868955	0.461747115031803	48	6	0.493611074958711	0.570177856452222
GGB9513	group	R	0.0312500000000026	0.0452855517807746	48	1	0.505851826756987	0.570177856452222
GGB9543	group	R	0.0312499999999918	0.0452855517851387	48	1	0.505851826919457	0.570177856452222
GGB9551	group	R	0.031250000000002	0.045285551782498	48	1	0.505851826671145	0.570177856452222
GGB9583	group	R	0.0312499999999956	0.0452855517839117	48	1	0.505851826741311	0.570177856452222
GGB9630	group	R	0.0312500000000027	0.0452855517850654	48	1	0.505851826576957	0.570177856452222
GGB9642	group	R	-0.0991421162676571	0.140764090877443	48	5	0.497311147672427	0.570177856452222
GGB9677	group	R	0.358433936758544	0.519420121155428	48	2	0.505851828226887	0.570177856452222
GGB9696	group	R	0.0312499999999878	0.0452855517856529	48	1	0.50585182653097	0.570177856452222
GGB9699	group	R	-0.548183160361196	0.771283087094424	48	15	0.49348734718376	0.570177856452222
GGB9702	group	R	0.031250000000001	0.0452855517834029	48	1	0.50585182661731	0.570177856452222
GGB9711	group	R	0.0312499999999967	0.0452855517861386	48	1	0.505851826781699	0.570177856452222
GGB9712	group	R	0.695602700786244	0.945076555781055	48	9	0.47862303660019	0.570177856452222
GGB9737	week	day12	-0.166681779223904	0.226682271244931	48	5	0.467344694383237	0.570177856452222
GGB9774	group	R	0.0312500000000003	0.045285551782606	48	1	0.505851826752312	0.570177856452222
GGB9780	group	R	0.0312500000000001	0.0452855517831854	48	1	0.505851826599573	0.570177856452222
GGB9785	group	R	0.0312499999999966	0.0452855517845358	48	1	0.505851826691562	0.570177856452222
GGB9813	group	R	0.031250000000001	0.045285551782903	48	1	0.505851826726441	0.570177856452222
Gordonibacter	group	R	1.37827882433731	1.81756952417974	48	38	0.465762144793999	0.570177856452222
Hafnia	group	R	0.181967023578911	0.26369526992225	48	3	0.505851829485879	0.570177856452222
Lagierella	group	R	0.0312500000000112	0.0452855517813643	48	1	0.505851826658508	0.570177856452222
Lawsonella	group	R	0.0312500000000054	0.0452855517803281	48	1	0.505851826554302	0.570177856452222
Levyella	group	R	0.0312499999999842	0.0452855517722794	48	1	0.505851826892904	0.570177856452222
Longicatena	group	R	0.242862866780378	0.351941730585468	48	3	0.505851829326849	0.570177856452222
Mailhella	group	R	0.0312499999999914	0.045285551782797	48	1	0.505851826479496	0.570177856452222
Massilicoli	group	R	0.0312499999999708	0.0452855517737344	48	1	0.505851827066834	0.570177856452222
Merdibacter	group	R	0.0312500000000168	0.0452855517804075	48	1	0.505851826875788	0.570177856452222
Methanomassiliicoccus	group	R	0.0312500000000032	0.0452855517888554	48	1	0.505851826819509	0.570177856452222
